time,value
42.333000,-2.658189
42.334000,-1.051747
42.335000,-3.226337
42.336000,-2.837056
42.337000,-1.077176
42.338000,-1.527976
42.339000,-0.391110
42.340000,-0.107990
42.341000,-1.985434
42.342000,-1.047949
42.343000,-1.298701
42.344000,-1.185317
42.345000,-1.166863
42.346000,-0.785977
42.347000,1.157732
42.348000,0.880205
42.349000,0.245064
42.350000,-0.039548
42.351000,-1.221837
42.352000,-2.200236
42.353000,-1.230561
42.354000,-2.391275
42.355000,-2.417779
42.356000,-2.940545
42.357000,-2.663133
42.358000,-3.593296
42.359000,-2.680236
42.360000,-1.625056
42.361000,-0.478350
42.362000,-0.322952
42.363000,-0.141453
42.364000,-0.619927
42.365000,-0.551175
42.366000,-0.338015
42.367000,0.830702
42.368000,0.679094
42.369000,-1.957607
42.370000,-1.867513
42.371000,-0.846535
42.372000,-1.722063
42.373000,-1.896172
42.374000,-2.440527
42.375000,-2.419468
42.376000,-1.550148
42.377000,-1.288815
42.378000,-0.550585
42.379000,0.223105
42.380000,1.769468
42.381000,2.106581
42.382000,2.491154
42.383000,0.913732
42.384000,0.322764
42.385000,0.138286
42.386000,0.484771
42.387000,1.815872
42.388000,2.225482
42.389000,1.218063
42.390000,1.560323
42.391000,1.830634
42.392000,1.769135
42.393000,0.665807
42.394000,-0.620653
42.395000,-0.574041
42.396000,-0.371558
42.397000,-0.195781
42.398000,1.126121
42.399000,0.428950
42.400000,1.431078
42.401000,1.343211
42.402000,0.183090
42.403000,-0.782386
42.404000,-1.960096
42.405000,-1.937249
42.406000,-2.781523
42.407000,-1.644817
42.408000,-2.065777
42.409000,-2.064606
42.410000,-1.917626
42.411000,-1.028414
42.412000,-1.062412
42.413000,-2.181872
42.414000,-2.073918
42.415000,-2.013447
42.416000,-3.285776
42.417000,-2.184531
42.418000,-1.969956
42.419000,-0.016011
42.420000,-0.756964
42.421000,-3.110601
42.422000,-2.500997
42.423000,-2.861239
42.424000,-2.951524
42.425000,-2.239081
42.426000,-3.962624
42.427000,-2.225134
42.428000,-2.824268
42.429000,-2.192773
42.430000,-2.241246
42.431000,-1.100289
42.432000,-0.577400
42.433000,-2.102750
42.434000,-2.498170
42.435000,-1.250010
42.436000,-0.631273
42.437000,-0.221221
42.438000,1.009395
42.439000,0.170822
42.440000,0.514987
42.441000,0.414601
42.442000,-0.111090
42.443000,0.134295
42.444000,0.004876
42.445000,-1.830021
42.446000,0.154555
42.447000,-0.283201
42.448000,0.639633
42.449000,-1.221993
42.450000,-1.362957
42.451000,-1.267374
42.452000,-0.992282
42.453000,-0.174361
42.454000,-0.695778
42.455000,-0.234082
42.456000,0.628332
42.457000,0.694889
42.458000,0.867975
42.459000,0.924827
42.460000,0.868390
42.461000,0.728084
42.462000,-1.579086
42.463000,-0.136635
42.464000,-0.942994
42.465000,0.196609
42.466000,0.004834
42.467000,0.727965
42.468000,1.643323
42.469000,0.407847
42.470000,0.166045
42.471000,0.058871
42.472000,-0.791407
42.473000,-0.779053
42.474000,-0.750888
42.475000,-0.510191
42.476000,0.691456
42.477000,1.563961
42.478000,2.528314
42.479000,0.828080
42.480000,-0.421843
42.481000,-1.024000
42.482000,0.057144
42.483000,-0.511307
42.484000,-0.537762
42.485000,-0.097496
42.486000,-2.049512
42.487000,-1.921587
42.488000,-1.763724
42.489000,-1.570363
42.490000,-0.291650
42.491000,-2.071258
42.492000,-2.674778
42.493000,-2.049670
42.494000,-1.065592
42.495000,0.441326
42.496000,1.416368
42.497000,0.741484
42.498000,-0.872500
42.499000,-0.650376
42.500000,-0.575206
42.501000,0.362002
42.502000,1.283278
42.503000,0.653983
42.504000,-0.392589
42.505000,0.662502
42.506000,-0.180956
42.507000,-1.050979
42.508000,-2.014141
42.509000,-2.790407
42.510000,0.261174
42.511000,0.283963
42.512000,-0.185928
42.513000,-1.754719
42.514000,-1.915802
42.515000,0.384962
42.516000,-0.344220
42.517000,-0.174418
42.518000,-0.546487
42.519000,0.838672
42.520000,0.446143
42.521000,1.511129
42.522000,0.235025
42.523000,0.427426
42.524000,-1.686738
42.525000,-1.259548
42.526000,-0.659023
42.527000,-0.734721
42.528000,0.542691
42.529000,0.033310
42.530000,0.551016
42.531000,1.079587
42.532000,-0.205107
42.533000,1.241563
42.534000,1.455381
42.535000,1.136891
42.536000,1.532395
42.537000,0.071796
42.538000,-0.631881
42.539000,0.000938
42.540000,-1.148843
42.541000,-0.930572
42.542000,1.756960
42.543000,2.383942
42.544000,1.913251
42.545000,0.264621
42.546000,0.923516
42.547000,0.860059
42.548000,1.434472
42.549000,1.266238
42.550000,1.343346
42.551000,1.023785
42.552000,2.452703
42.553000,2.142624
42.554000,1.986310
42.555000,1.302335
42.556000,-0.365959
42.557000,1.305646
42.558000,0.655658
42.559000,1.105005
42.560000,2.085970
42.561000,1.526609
42.562000,2.733810
42.563000,1.557781
42.564000,-0.705643
42.565000,-1.326831
42.566000,-0.720376
42.567000,-0.486596
42.568000,0.120356
42.569000,-0.381052
42.570000,-2.692014
42.571000,-1.926966
42.572000,-1.175085
42.573000,-0.602508
42.574000,-0.793647
42.575000,-0.480332
42.576000,-0.330830
42.577000,-0.205599
42.578000,0.535720
42.579000,-1.106010
42.580000,-1.149397
42.581000,-0.420901
42.582000,-1.103739
42.583000,-1.035280
42.584000,-2.182950
42.585000,-3.435940
42.586000,-4.647226
42.587000,-3.599658
42.588000,-3.507250
42.589000,-2.636098
42.590000,-0.738600
42.591000,-0.899999
42.592000,-0.313741
42.593000,-1.585705
42.594000,-2.398279
42.595000,-4.292368
42.596000,-4.895527
42.597000,-4.765586
42.598000,-4.216616
42.599000,-4.039473
42.600000,-3.554029
42.601000,-2.500216
42.602000,-2.791854
42.603000,-2.435425
42.604000,-1.772535
42.605000,-2.080456
42.606000,-2.077859
42.607000,-1.266949
42.608000,0.660926
42.609000,1.131314
42.610000,-0.316179
42.611000,-1.032975
42.612000,-1.962689
42.613000,-1.151369
42.614000,-0.119704
42.615000,-1.861768
42.616000,-1.561037
42.617000,-1.813832
42.618000,-2.027289
42.619000,-1.899968
42.620000,-1.831600
42.621000,-2.237468
42.622000,-1.430606
42.623000,-1.931443
42.624000,-1.894760
42.625000,-1.981147
42.626000,-0.320888
42.627000,-0.643896
42.628000,1.461712
42.629000,1.744975
42.630000,-0.184152
42.631000,-1.227527
42.632000,-1.755508
42.633000,0.040852
42.634000,1.154030
42.635000,2.751205
42.636000,2.218864
42.637000,1.392638
42.638000,0.145734
42.639000,1.066707
42.640000,-0.256374
42.641000,0.096904
42.642000,-0.310803
42.643000,0.595986
42.644000,0.285019
42.645000,0.932602
42.646000,0.676922
42.647000,0.361830
42.648000,0.872209
42.649000,2.011986
42.650000,2.245378
42.651000,2.864820
42.652000,0.895031
42.653000,1.420755
42.654000,1.733729
42.655000,1.555295
42.656000,0.587256
42.657000,0.931759
42.658000,2.082147
42.659000,1.522359
42.660000,0.923397
42.661000,0.134663
42.662000,2.578407
42.663000,2.183165
42.664000,0.792366
42.665000,0.196947
42.666000,-0.567136
42.667000,-0.896760
42.668000,-0.024856
42.669000,2.056428
42.670000,1.585578
42.671000,0.036969
42.672000,-1.611158
42.673000,-0.766306
42.674000,-0.243422
42.675000,-0.536324
42.676000,-1.174019
42.677000,-2.648319
42.678000,-2.130434
42.679000,-1.596692
42.680000,-2.803981
42.681000,-3.334731
42.682000,-2.034533
42.683000,-2.866407
42.684000,-3.092580
42.685000,-1.833719
42.686000,0.187519
42.687000,0.649535
42.688000,1.160248
42.689000,1.046581
42.690000,-0.174192
42.691000,0.038972
42.692000,0.235570
42.693000,1.665077
42.694000,0.862624
42.695000,1.069837
42.696000,1.625541
42.697000,1.026424
42.698000,-0.130096
42.699000,0.138597
42.700000,0.158842
42.701000,-0.418725
42.702000,-0.868349
42.703000,1.218681
42.704000,0.144362
42.705000,0.100108
42.706000,1.349892
42.707000,-0.088527
42.708000,-1.480297
42.709000,-1.652573
42.710000,-2.466425
42.711000,-2.011376
42.712000,0.042100
42.713000,-1.701227
42.714000,-1.095183
42.715000,-1.092690
42.716000,-1.405671
42.717000,-1.283228
42.718000,-0.863035
42.719000,-0.930032
42.720000,0.039998
42.721000,-0.683368
42.722000,0.071446
42.723000,-0.513601
42.724000,-0.717552
42.725000,1.251391
42.726000,0.742908
42.727000,0.137028
42.728000,0.155235
42.729000,1.405511
42.730000,3.172804
42.731000,2.964886
42.732000,3.435379
42.733000,4.273582
42.734000,2.852126
42.735000,3.173682
42.736000,3.669809
42.737000,3.227277
42.738000,2.905016
42.739000,3.135868
42.740000,2.778663
42.741000,1.202857
42.742000,0.345739
42.743000,0.149883
42.744000,1.460922
42.745000,1.282636
42.746000,-0.590394
42.747000,-0.440389
42.748000,-2.011543
42.749000,-2.189358
42.750000,-3.300392
42.751000,-2.592079
42.752000,-1.080081
42.753000,-1.671962
42.754000,-2.002879
42.755000,-0.565889
42.756000,-0.612844
42.757000,-1.067995
42.758000,-0.232893
42.759000,0.083554
42.760000,-0.669673
42.761000,-0.000731
42.762000,-2.001800
42.763000,-1.645756
42.764000,-1.755081
42.765000,-2.195592
42.766000,-3.086760
42.767000,-2.159769
42.768000,-0.515487
42.769000,-0.813333
42.770000,-1.689418
42.771000,-1.854144
42.772000,-0.285980
42.773000,-1.025237
42.774000,0.007319
42.775000,-1.496226
42.776000,-1.651724
42.777000,-0.891227
42.778000,-0.990387
42.779000,0.389364
42.780000,0.912230
42.781000,1.060619
42.782000,0.658183
42.783000,1.127457
42.784000,0.929447
42.785000,1.016858
42.786000,0.360059
42.787000,1.717004
42.788000,2.572433
42.789000,0.876448
42.790000,-0.624948
42.791000,-1.097549
42.792000,-0.205590
42.793000,-2.244778
42.794000,-1.785338
42.795000,-2.001398
42.796000,-3.224500
42.797000,-2.898927
42.798000,-2.196385
42.799000,-2.325716
42.800000,-0.629654
42.801000,-0.568076
42.802000,-0.421562
42.803000,0.495461
42.804000,-0.495786
42.805000,-0.979659
42.806000,-0.877324
42.807000,-1.358387
42.808000,-2.575394
42.809000,-2.088921
42.810000,-1.534783
42.811000,-1.471113
42.812000,-0.156905
42.813000,0.003199
42.814000,0.758167
42.815000,0.871178
42.816000,1.551067
42.817000,3.076517
42.818000,2.627240
42.819000,2.983113
42.820000,2.747288
42.821000,3.205904
42.822000,3.201418
42.823000,1.916185
42.824000,1.698698
42.825000,0.955409
42.826000,1.037912
42.827000,1.769553
42.828000,1.342775
42.829000,1.348580
42.830000,3.096352
42.831000,2.612734
42.832000,1.677630
42.833000,0.002063
42.834000,1.059782
42.835000,1.091923
42.836000,2.137910
42.837000,2.043405
42.838000,3.015378
42.839000,2.898527
42.840000,1.752163
42.841000,1.650090
42.842000,1.780081
42.843000,2.497765
42.844000,2.063173
42.845000,0.081475
42.846000,-0.319160
42.847000,0.167984
42.848000,0.450387
42.849000,0.458652
42.850000,0.641255
42.851000,0.551243
42.852000,0.146349
42.853000,1.101451
42.854000,1.231867
42.855000,0.504612
42.856000,1.101318
42.857000,1.464043
42.858000,1.465490
42.859000,-0.467256
42.860000,-0.797529
42.861000,-1.154542
42.862000,-2.413603
42.863000,-3.666782
42.864000,-3.307844
42.865000,-2.247745
42.866000,-1.859112
42.867000,-0.604219
42.868000,0.936888
42.869000,-0.456173
42.870000,0.790869
42.871000,0.298299
42.872000,-0.245307
42.873000,0.496779
42.874000,1.681743
42.875000,0.029735
42.876000,0.490998
42.877000,0.934242
42.878000,1.084634
42.879000,0.856604
42.880000,1.096289
42.881000,0.078266
42.882000,-0.152456
42.883000,-0.147155
42.884000,0.441921
42.885000,0.313373
42.886000,-0.176702
42.887000,0.078144
42.888000,2.140830
42.889000,1.509685
42.890000,-0.418507
42.891000,-0.793609
42.892000,-1.313129
42.893000,-0.720521
42.894000,-1.508293
42.895000,-0.699141
42.896000,-1.472135
42.897000,-1.217399
42.898000,-0.475090
42.899000,0.296017
42.900000,-0.685291
42.901000,-1.132328
42.902000,-1.606055
42.903000,-0.590629
42.904000,-1.568747
42.905000,-1.875432
42.906000,-1.759842
42.907000,-3.232548
42.908000,-2.018366
42.909000,-0.924079
42.910000,-0.745041
42.911000,-1.837981
42.912000,-1.175593
42.913000,1.382323
42.914000,1.492756
42.915000,-0.240513
42.916000,-0.134910
42.917000,0.287491
42.918000,0.746357
42.919000,-1.242405
42.920000,-0.494271
42.921000,0.016886
42.922000,1.415764
42.923000,0.235171
42.924000,-0.078670
42.925000,0.483258
42.926000,-0.953926
42.927000,-0.814110
42.928000,-1.266274
42.929000,-1.653604
42.930000,-3.321102
42.931000,-3.117382
42.932000,-1.147967
42.933000,0.534068
42.934000,1.114127
42.935000,1.959207
42.936000,2.198170
42.937000,0.996081
42.938000,1.038518
42.939000,0.740921
42.940000,-1.393267
42.941000,-1.788584
42.942000,-0.408298
42.943000,-0.075405
42.944000,0.278830
42.945000,-0.431959
42.946000,0.716586
42.947000,1.306719
42.948000,-0.533622
42.949000,-0.283484
42.950000,-0.116921
42.951000,-0.701248
42.952000,0.491358
42.953000,-0.578407
42.954000,0.130837
42.955000,-1.459536
42.956000,-2.379930
42.957000,-2.398231
42.958000,-0.699958
42.959000,-1.774182
42.960000,-1.414394
42.961000,-1.432555
42.962000,-0.805998
42.963000,-1.864315
42.964000,-1.397475
42.965000,0.237432
42.966000,1.859562
42.967000,-0.102605
42.968000,0.699167
42.969000,1.109304
42.970000,1.236490
42.971000,1.144164
42.972000,3.046476
42.973000,1.771669
42.974000,-0.715453
42.975000,0.029076
42.976000,-0.926581
42.977000,-2.668479
42.978000,-2.046507
42.979000,-1.992414
42.980000,-2.467942
42.981000,-2.867054
42.982000,-1.843180
42.983000,-0.361297
42.984000,-2.385606
42.985000,-1.036919
42.986000,0.505899
42.987000,0.258239
42.988000,-1.275792
42.989000,-1.924749
42.990000,-3.046085
42.991000,-3.550906
42.992000,-2.752268
42.993000,-2.495769
42.994000,-1.412807
42.995000,-1.169239
42.996000,-1.482249
42.997000,-1.350824
42.998000,-2.266406
42.999000,-2.054556
43.000000,-1.309395
43.001000,-1.289336
43.002000,-0.136936
43.003000,-0.078771
43.004000,1.359779
43.005000,0.221120
43.006000,-0.177319
43.007000,-1.885968
43.008000,-0.592196
43.009000,-1.337634
43.010000,0.439171
43.011000,-1.509017
43.012000,-1.894660
43.013000,-0.057746
43.014000,0.839586
43.015000,-1.912952
43.016000,-1.138623
43.017000,-1.808262
43.018000,-0.650102
43.019000,-0.970674
43.020000,-0.049539
43.021000,-1.386796
43.022000,-1.317026
43.023000,-0.731263
43.024000,-1.510884
43.025000,-1.525865
43.026000,0.332638
43.027000,0.683663
43.028000,-1.290636
43.029000,-1.266016
43.030000,-0.142331
43.031000,-0.607040
43.032000,0.073905
43.033000,1.061983
43.034000,-0.553566
43.035000,-0.001930
43.036000,0.273579
43.037000,1.316326
43.038000,0.732812
43.039000,0.975117
43.040000,2.250587
43.041000,2.834284
43.042000,1.799850
43.043000,1.452076
43.044000,2.952623
43.045000,0.074679
43.046000,-1.530035
43.047000,-0.098388
43.048000,0.195896
43.049000,1.252094
43.050000,1.138968
43.051000,1.553450
43.052000,2.365615
43.053000,2.308427
43.054000,1.783139
43.055000,2.791711
43.056000,2.623186
43.057000,2.307216
43.058000,3.779647
43.059000,1.918907
43.060000,0.037179
43.061000,2.016175
43.062000,-0.159304
43.063000,1.759683
43.064000,1.515132
43.065000,-0.108024
43.066000,0.335926
43.067000,-0.735167
43.068000,-1.201382
43.069000,-0.494567
43.070000,-1.253547
43.071000,-1.881235
43.072000,-0.666011
43.073000,-1.175624
43.074000,-1.932148
43.075000,-3.536676
43.076000,-3.754352
43.077000,-3.879958
43.078000,-4.104344
43.079000,-1.771176
43.080000,-0.033996
43.081000,0.127012
43.082000,-0.464623
43.083000,-1.075386
43.084000,-0.774399
43.085000,-0.575946
43.086000,-1.555518
43.087000,-0.228688
43.088000,-0.802001
43.089000,-0.495167
43.090000,-1.313165
43.091000,-2.392115
43.092000,-3.863833
43.093000,-2.896651
43.094000,-2.434371
43.095000,-2.963286
43.096000,-2.433834
43.097000,-2.156286
43.098000,-0.976579
43.099000,-2.164590
43.100000,-1.212151
43.101000,-1.824697
43.102000,-1.499879
43.103000,-3.830364
43.104000,-4.042409
43.105000,-3.600506
43.106000,-3.012011
43.107000,-2.556768
43.108000,-3.422289
43.109000,-1.845191
43.110000,-2.758794
43.111000,-1.673242
43.112000,-2.236966
43.113000,-0.961986
43.114000,-0.545413
43.115000,0.516941
43.116000,0.802717
43.117000,0.485320
43.118000,0.499809
43.119000,-0.206288
43.120000,0.490202
43.121000,1.144727
43.122000,-0.236720
43.123000,-1.297145
43.124000,0.159467
43.125000,1.578185
43.126000,0.033399
43.127000,-0.874147
43.128000,-1.786565
43.129000,-2.433613
43.130000,-0.962727
43.131000,0.502721
43.132000,0.715461
43.133000,2.134168
43.134000,2.541022
43.135000,1.616375
43.136000,4.290976
43.137000,3.384587
43.138000,2.689402
43.139000,3.812011
43.140000,2.823728
43.141000,2.020656
43.142000,2.119226
43.143000,2.258421
43.144000,1.847682
43.145000,1.139817
43.146000,-0.001134
43.147000,-0.216660
43.148000,0.539740
43.149000,0.422807
43.150000,2.699826
43.151000,1.608023
43.152000,-0.253014
43.153000,-0.580659
43.154000,-0.755923
43.155000,0.493873
43.156000,0.368280
43.157000,0.690507
43.158000,1.542031
43.159000,3.177443
43.160000,1.103702
43.161000,1.729950
43.162000,1.246506
43.163000,0.947722
43.164000,0.384424
43.165000,-1.116554
43.166000,-1.697095
43.167000,-2.002088
43.168000,-0.466007
43.169000,1.619756
43.170000,1.344485
43.171000,2.064692
43.172000,0.030848
43.173000,0.369453
43.174000,-0.500166
43.175000,-0.427083
43.176000,0.709410
43.177000,1.032261
43.178000,0.432525
43.179000,0.950652
43.180000,2.574949
43.181000,2.520533
43.182000,1.436331
43.183000,-0.165080
43.184000,0.743521
43.185000,-0.125928
43.186000,-0.044729
43.187000,1.109823
43.188000,0.470533
43.189000,1.531798
43.190000,0.721130
43.191000,-0.328677
43.192000,-0.679529
43.193000,-0.118494
43.194000,-1.018836
43.195000,-0.835198
43.196000,1.412469
43.197000,2.256419
43.198000,1.120470
43.199000,2.762306
43.200000,3.003600
43.201000,3.368229
43.202000,3.160217
43.203000,2.396430
43.204000,3.500799
43.205000,3.490988
43.206000,3.778328
43.207000,2.633548
43.208000,2.078939
43.209000,1.028475
43.210000,1.153459
43.211000,1.277891
43.212000,1.407994
43.213000,1.144162
43.214000,0.917303
43.215000,1.748964
43.216000,2.149555
43.217000,3.281212
43.218000,2.845950
43.219000,0.888979
43.220000,1.995032
43.221000,0.906822
43.222000,0.973595
43.223000,1.910844
43.224000,3.371742
43.225000,2.266815
43.226000,1.955953
43.227000,-0.445548
43.228000,-0.028766
43.229000,-0.607838
43.230000,-0.022633
43.231000,-1.100812
43.232000,-0.476095
43.233000,0.222674
43.234000,1.706528
43.235000,-0.584501
43.236000,0.794779
43.237000,-0.877439
43.238000,-1.889861
43.239000,-2.870360
43.240000,-0.710135
43.241000,-1.077027
43.242000,-0.509256
43.243000,-1.222312
43.244000,-0.209264
43.245000,0.897850
43.246000,1.942989
43.247000,2.025796
43.248000,1.950498
43.249000,1.038021
43.250000,2.126134
43.251000,2.031216
43.252000,3.156698
43.253000,1.337933
43.254000,-0.231211
43.255000,0.247493
43.256000,0.847348
43.257000,0.038949
43.258000,1.112591
43.259000,-0.191603
43.260000,-0.183785
43.261000,0.693302
43.262000,1.861897
43.263000,1.406289
43.264000,-0.398342
43.265000,-0.142103
43.266000,0.340299
43.267000,0.945661
43.268000,1.303575
43.269000,1.267809
43.270000,2.657190
43.271000,3.676803
43.272000,1.559161
43.273000,1.355131
43.274000,-0.314793
43.275000,-2.466252
43.276000,-2.679947
43.277000,-2.234451
43.278000,-2.740441
43.279000,-4.032324
43.280000,-4.157762
43.281000,-1.841885
43.282000,-0.864395
43.283000,-0.695096
43.284000,-0.579954
43.285000,-0.423947
43.286000,-0.334862
43.287000,0.376515
43.288000,2.849841
43.289000,0.081554
43.290000,-1.350859
43.291000,-0.643783
43.292000,-0.688676
43.293000,-0.400697
43.294000,-2.387782
43.295000,-3.194837
43.296000,-2.435721
43.297000,-2.529442
43.298000,-2.553232
43.299000,-3.125588
43.300000,-2.720170
43.301000,-3.426634
43.302000,-3.982743
43.303000,-2.640480
43.304000,-2.013818
43.305000,-0.920537
43.306000,-1.194549
43.307000,-0.262411
43.308000,2.089312
43.309000,0.853352
43.310000,-0.204154
43.311000,0.421075
43.312000,0.415517
43.313000,0.516197
43.314000,2.785411
43.315000,2.754439
43.316000,2.004982
43.317000,0.982646
43.318000,-0.056276
43.319000,-0.781946
43.320000,-0.607891
43.321000,-1.375108
43.322000,0.013865
43.323000,-0.934777
43.324000,-0.976855
43.325000,0.604646
43.326000,-0.175442
43.327000,0.226788
43.328000,0.204458
43.329000,-1.252843
43.330000,-0.730465
43.331000,-0.655118
43.332000,0.576199
43.333000,1.299731
43.334000,2.312401
43.335000,1.828286
43.336000,1.003449
43.337000,-0.358672
43.338000,-0.278055
43.339000,1.996933
43.340000,0.455807
43.341000,0.944876
43.342000,2.444248
43.343000,2.622437
43.344000,3.486469
43.345000,4.093505
43.346000,3.046910
43.347000,2.570562
43.348000,3.321893
43.349000,2.672753
43.350000,1.631632
43.351000,1.933685
43.352000,2.151409
43.353000,1.529298
43.354000,1.661883
43.355000,-0.038747
43.356000,-1.373745
43.357000,-1.236133
43.358000,-1.643627
43.359000,-1.558023
43.360000,0.415525
43.361000,-0.537410
43.362000,-1.654563
43.363000,-1.940457
43.364000,0.341630
43.365000,0.433939
43.366000,0.241773
43.367000,0.534777
43.368000,-0.365280
43.369000,-1.815143
43.370000,-1.588294
43.371000,-0.822607
43.372000,0.190453
43.373000,0.739026
43.374000,-0.452895
43.375000,-1.402628
43.376000,-1.498425
43.377000,-1.921530
43.378000,-1.618162
43.379000,-3.111600
43.380000,-3.147872
43.381000,-1.434602
43.382000,-1.170475
43.383000,-0.812076
43.384000,0.589767
43.385000,0.394910
43.386000,0.967655
43.387000,1.330969
43.388000,2.463267
43.389000,0.572840
43.390000,1.519351
43.391000,-0.165296
43.392000,-0.754795
43.393000,-0.950311
43.394000,-0.192424
43.395000,0.514435
43.396000,1.963521
43.397000,2.489062
43.398000,1.741631
43.399000,2.566674
43.400000,1.184421
43.401000,0.951112
43.402000,0.787917
43.403000,0.784855
43.404000,1.676212
43.405000,3.748974
43.406000,4.360293
43.407000,3.297511
43.408000,2.362530
43.409000,1.325645
43.410000,-0.184705
43.411000,2.260011
43.412000,2.536171
43.413000,1.478122
43.414000,2.495923
43.415000,2.656626
43.416000,3.506219
43.417000,2.882762
43.418000,2.610180
43.419000,0.855144
43.420000,0.258361
43.421000,-1.826771
43.422000,-2.042293
43.423000,-1.309617
43.424000,0.527700
43.425000,0.825933
43.426000,-1.145020
43.427000,-0.023268
43.428000,-1.044629
43.429000,-1.500748
43.430000,-2.416863
43.431000,-1.545426
43.432000,-0.344529
43.433000,0.767563
43.434000,1.806751
43.435000,1.031412
43.436000,0.293559
43.437000,1.837313
43.438000,2.218241
43.439000,2.316822
43.440000,0.851231
43.441000,-0.134207
43.442000,0.644071
43.443000,1.028661
43.444000,0.515475
43.445000,-0.009112
43.446000,0.089968
43.447000,-1.299599
43.448000,-2.590161
43.449000,-0.774435
43.450000,-1.404630
43.451000,-1.255222
43.452000,-1.331040
43.453000,-2.214802
43.454000,-1.646756
43.455000,-0.886328
43.456000,-0.433500
43.457000,1.350568
43.458000,-0.179893
43.459000,-0.317300
43.460000,-1.639844
43.461000,-1.709097
43.462000,-2.255050
43.463000,-0.316500
43.464000,-0.859192
43.465000,-1.502138
43.466000,-1.072962
43.467000,-1.233888
43.468000,-0.578512
43.469000,-0.544496
43.470000,-0.349544
43.471000,0.363867
43.472000,-0.502247
43.473000,0.094344
43.474000,0.663078
43.475000,0.431478
43.476000,1.231143
43.477000,1.543932
43.478000,0.437864
43.479000,-2.062290
43.480000,-1.488929
43.481000,-0.655033
43.482000,-0.588405
43.483000,0.135487
43.484000,0.401486
43.485000,-0.626793
43.486000,-1.957722
43.487000,-2.447489
43.488000,-1.700888
43.489000,-0.383403
43.490000,-0.821447
43.491000,-1.917548
43.492000,-3.523072
43.493000,-1.401355
43.494000,-1.757406
43.495000,0.112412
43.496000,1.928723
43.497000,2.255595
43.498000,1.022467
43.499000,-0.197855
43.500000,-1.112098
43.501000,-0.238788
43.502000,-0.533524
43.503000,1.404044
43.504000,1.018171
43.505000,1.790568
43.506000,1.219880
43.507000,2.601616
43.508000,1.216882
43.509000,1.212814
43.510000,1.026398
43.511000,2.517126
43.512000,1.443103
43.513000,1.872802
43.514000,2.654599
43.515000,1.030499
43.516000,1.229832
43.517000,-0.821174
43.518000,0.021283
43.519000,-0.200572
43.520000,0.977103
43.521000,1.654472
43.522000,0.252690
43.523000,1.945131
43.524000,1.186645
43.525000,-0.311959
43.526000,-1.249171
43.527000,-0.450205
43.528000,1.647007
43.529000,0.912931
43.530000,1.311435
43.531000,1.856003
43.532000,2.370253
43.533000,1.023343
43.534000,2.488056
43.535000,2.765654
43.536000,2.003300
43.537000,0.482966
43.538000,-1.222090
43.539000,-1.145086
43.540000,0.132214
43.541000,-1.215638
43.542000,-1.193240
43.543000,-1.647313
43.544000,-2.792896
43.545000,-2.162394
43.546000,-0.611094
43.547000,-0.405719
43.548000,-1.332538
43.549000,0.176525
43.550000,-1.079089
43.551000,-0.385310
43.552000,-1.182453
43.553000,-0.765784
43.554000,1.181584
43.555000,-0.443495
43.556000,-1.333383
43.557000,-1.403684
43.558000,-1.473714
43.559000,-1.869301
43.560000,-1.188822
43.561000,-0.338053
43.562000,0.341706
43.563000,1.165938
43.564000,0.837580
43.565000,2.032095
43.566000,1.728464
43.567000,-0.293926
43.568000,-0.640142
43.569000,-0.845375
43.570000,-2.007771
43.571000,-0.836222
43.572000,-0.771010
43.573000,-2.872111
43.574000,-4.476126
43.575000,-5.423160
43.576000,-4.304742
43.577000,-2.813026
43.578000,-1.962975
43.579000,-1.409758
43.580000,-2.207123
43.581000,-3.407730
43.582000,-0.839247
43.583000,-0.636713
43.584000,-0.409520
43.585000,0.495707
43.586000,0.712300
43.587000,0.729140
43.588000,1.200322
43.589000,1.715241
43.590000,1.970385
43.591000,0.294223
43.592000,0.756117
43.593000,1.012746
43.594000,1.354461
43.595000,0.319086
43.596000,-0.627640
43.597000,-1.826400
43.598000,-1.328892
43.599000,-1.516345
43.600000,-1.027929
43.601000,-0.573814
43.602000,-0.077237
43.603000,0.064045
43.604000,-0.214004
43.605000,-0.631263
43.606000,-0.139380
43.607000,-0.271529
43.608000,-1.407335
43.609000,1.014301
43.610000,0.789844
43.611000,-0.624319
43.612000,-1.783938
43.613000,-2.687593
43.614000,-3.241517
43.615000,-1.667588
43.616000,-0.190662
43.617000,-0.271692
43.618000,0.296425
43.619000,0.707261
43.620000,0.192930
43.621000,1.598930
43.622000,0.045218
43.623000,0.494793
43.624000,1.040376
43.625000,0.102991
43.626000,1.288523
43.627000,0.010516
43.628000,0.181648
43.629000,-0.017637
43.630000,-1.245123
43.631000,-0.085123
43.632000,0.127482
43.633000,1.045958
43.634000,-0.746498
43.635000,-0.919218
43.636000,-1.118361
43.637000,-0.497260
43.638000,-0.767068
43.639000,-2.142343
43.640000,-2.052756
43.641000,-0.835913
43.642000,-0.258267
43.643000,0.631478
43.644000,-1.028283
43.645000,-1.652058
43.646000,-2.339525
43.647000,-2.516485
43.648000,-0.529036
43.649000,-1.035241
43.650000,-1.835020
43.651000,-2.015078
43.652000,-2.741762
43.653000,-3.844765
43.654000,-2.914564
43.655000,-1.743322
43.656000,-1.766370
43.657000,-0.413565
43.658000,-1.733104
43.659000,-2.233742
