# freq_Hz,PSD_Pa2_Hz
8.314285714281460571e+01,3.816645407072858688e+03
8.321428571424314669e+01,2.693697125345751374e+03
8.328571428567167345e+01,3.830864254650665316e+03
8.335714285710021443e+01,4.810557916943518649e+03
8.342857142852874119e+01,6.869708217904127196e+03
8.349999999995728217e+01,2.427937450630544390e+03
8.357142857138580894e+01,4.215698761442373325e+03
8.364285714281434991e+01,3.729342867883004146e+03
8.371428571424289089e+01,1.036989079242713524e+04
8.378571428567141766e+01,4.546753546617170286e+03
8.385714285709995863e+01,7.310605352159725953e+03
8.392857142852848540e+01,2.703494067647836800e+03
8.399999999995702638e+01,4.266128506763976475e+03
8.407142857138555314e+01,5.148235127864392780e+03
8.414285714281409412e+01,5.192574479296981735e+03
8.421428571424263509e+01,6.084506469617310358e+03
8.428571428567116186e+01,5.591457579414842257e+03
8.435714285709970284e+01,5.262834478839538860e+03
8.442857142852822960e+01,4.892007624607456819e+03
8.449999999995677058e+01,5.741088323663046140e+03
8.457142857138529735e+01,4.543165745672239609e+03
8.464285714281383832e+01,6.143370163042013701e+03
8.471428571424237930e+01,3.744840685907323405e+03
8.478571428567090607e+01,3.557841356135453680e+03
8.485714285709944704e+01,6.377118370078133012e+03
8.492857142852797381e+01,4.010886237677902045e+03
8.499999999995651478e+01,2.901236497602870259e+03
8.507142857138504155e+01,4.123485034730293592e+03
8.514285714281358253e+01,4.163122811081056170e+03
8.521428571424212350e+01,5.009149076956200588e+03
8.528571428567065027e+01,9.128849209489519126e+03
8.535714285709919125e+01,2.827563246655756302e+03
8.542857142852771801e+01,7.023747877120642443e+03
8.549999999995625899e+01,7.307840989751304733e+03
8.557142857138478576e+01,4.022028592438702617e+03
8.564285714281332673e+01,1.052974442837597053e+04
8.571428571424186771e+01,6.335287785071654980e+03
8.578571428567039447e+01,6.173503188659550688e+03
8.585714285709893545e+01,5.618774379445821978e+03
8.592857142852746222e+01,9.379621804926815457e+03
8.599999999995600319e+01,4.030669371277755090e+03
8.607142857138452996e+01,4.615650214976236384e+03
8.614285714281307094e+01,3.514356838780703583e+03
8.621428571424161191e+01,6.845763659610191098e+03
8.628571428567013868e+01,4.364576924183477786e+03
8.635714285709867966e+01,6.507098281753887022e+03
8.642857142852720642e+01,4.137749032540256849e+03
8.649999999995574740e+01,5.908214778598318844e+03
8.657142857138427416e+01,2.690871581863416850e+03
8.664285714281281514e+01,9.018764150565459204e+03
8.671428571424135612e+01,2.456885952559412999e+03
8.678571428566988288e+01,7.630375732192243049e+03
8.685714285709842386e+01,2.050151842799832593e+03
8.692857142852695063e+01,1.621163593332604023e+03
8.699999999995549160e+01,3.321344658152481770e+03
8.707142857138401837e+01,8.740790025944599620e+03
8.714285714281255935e+01,4.413481032161244912e+03
8.721428571424110032e+01,5.718445318458393558e+03
8.728571428566962709e+01,3.051748517490834729e+03
8.735714285709816807e+01,3.784882788298662490e+03
8.742857142852669483e+01,5.733224205514509777e+03
8.749999999995523581e+01,3.811640013316400200e+03
8.757142857138376257e+01,1.308396679453224715e+04
8.764285714281230355e+01,5.012706907680365475e+03
8.771428571424084453e+01,5.134376102228399759e+03
8.778571428566937129e+01,2.868405329522554894e+03
8.785714285709791227e+01,9.253217162768476555e+03
8.792857142852643904e+01,6.713396896330317759e+03
8.799999999995498001e+01,7.778893679080194488e+03
8.807142857138350678e+01,4.969569992888800698e+03
8.814285714281204775e+01,6.792502499538014490e+03
8.821428571424058873e+01,5.090202269692365007e+03
8.828571428566911550e+01,8.483735879931500676e+03
8.835714285709765647e+01,3.089228712268752133e+03
8.842857142852618324e+01,6.128531917433719173e+03
8.849999999995472422e+01,4.325229458451327446e+03
8.857142857138325098e+01,1.507683558411242302e+04
8.864285714281179196e+01,3.699358323932931853e+03
8.871428571424033294e+01,5.938664063223085577e+03
8.878571428566885970e+01,2.290649998156528909e+03
8.885714285709740068e+01,8.480347306463232599e+03
8.892857142852592744e+01,1.035064694396195591e+04
8.899999999995446842e+01,1.138660007589662200e+04
8.907142857138299519e+01,7.276027503338832503e+03
8.914285714281153616e+01,9.350036051394325114e+03
8.921428571424007714e+01,9.029276310588214983e+03
8.928571428566860391e+01,1.439732315967026352e+03
8.935714285709714488e+01,4.255449221357431270e+03
8.942857142852567165e+01,5.777630811775678922e+03
8.949999999995421263e+01,7.408269516821171237e+03
8.957142857138273939e+01,3.166509533674285194e+03
8.964285714281128037e+01,3.139902209893969484e+03
8.971428571423982135e+01,1.536597059056701437e+04
8.978571428566834811e+01,7.031966215356826069e+03
8.985714285709688909e+01,3.058608094806341796e+03
8.992857142852541585e+01,1.705149926756909281e+03
8.999999999995395683e+01,7.831427773675315620e+03
9.007142857138248360e+01,5.551722864452843169e+03
9.014285714281102457e+01,8.629565444945894342e+03
9.021428571423956555e+01,2.014559451689948673e+03
9.028571428566809232e+01,6.726879829588999200e+03
9.035714285709663329e+01,2.131961601902251005e+03
9.042857142852516006e+01,4.699934168122742449e+03
9.049999999995370104e+01,6.750910743613290833e+03
9.057142857138222780e+01,8.800338603335054358e+03
9.064285714281076878e+01,3.554087860293212998e+03
9.071428571423930975e+01,4.591443272780192274e+03
9.078571428566783652e+01,4.574840760092703022e+03
9.085714285709637750e+01,1.343265298314853453e+03
9.092857142852490426e+01,4.468285366962796616e+03
9.099999999995344524e+01,4.720229236954051885e+03
9.107142857138197201e+01,5.194901603547485138e+03
9.114285714281051298e+01,3.270287473035506537e+03
9.121428571423905396e+01,5.101698809830447317e+03
9.128571428566758073e+01,3.408217559579944464e+03
9.135714285709612170e+01,6.202056274776299688e+03
9.142857142852464847e+01,2.956259901678636197e+03
9.149999999995318944e+01,3.684705212307172133e+03
9.157142857138171621e+01,6.171863879393501520e+03
9.164285714281025719e+01,1.622080356942268008e+04
9.171428571423879816e+01,1.180998528383334133e+03
9.178571428566732493e+01,9.956075877362181927e+03
9.185714285709586591e+01,1.008995904826192782e+04
9.192857142852439267e+01,1.456321410087117874e+04
9.199999999995293365e+01,9.097063165070776449e+03
9.207142857138146042e+01,4.790526705830293395e+03
9.214285714281000139e+01,1.187714024485989466e+04
9.221428571423854237e+01,1.048976597117880738e+04
9.228571428566706913e+01,6.076518449699164194e+03
9.235714285709561011e+01,5.983346259039270080e+03
9.242857142852413688e+01,9.049217811023632748e+03
9.249999999995267785e+01,1.254828969076724024e+04
9.257142857138120462e+01,7.418267776198350703e+02
9.264285714280974560e+01,2.545038304160675125e+03
9.271428571423828657e+01,2.404082221045349343e+03
9.278571428566681334e+01,8.752294572235581654e+03
9.285714285709535432e+01,1.083700974806355043e+04
9.292857142852388108e+01,4.118621669276802095e+03
9.299999999995242206e+01,2.206958431369917889e+03
9.307142857138094882e+01,1.144375912970980789e+04
9.314285714280948980e+01,5.579752318555347301e+03
9.321428571423803078e+01,6.967274670584743944e+03
9.328571428566655754e+01,8.716974216271586556e+03
9.335714285709509852e+01,1.469407756655718549e+04
9.342857142852362529e+01,3.435475621390432934e+03
9.349999999995216626e+01,4.364097506040533517e+03
9.357142857138069303e+01,1.356638330665455214e+04
9.364285714280923401e+01,7.348037520353032050e+03
9.371428571423777498e+01,5.372190924322101637e+03
9.378571428566630175e+01,6.860180814981985350e+03
9.385714285709484273e+01,5.622326500040289829e+03
9.392857142852336949e+01,1.008747638123827528e+04
9.399999999995191047e+01,1.028982792225052981e+04
9.407142857138043723e+01,9.246212755494094381e+03
9.414285714280897821e+01,4.717920128205345463e+03
9.421428571423751919e+01,1.038746659669381734e+04
9.428571428566604595e+01,2.610911993964641169e+03
9.435714285709458693e+01,1.246195934373857881e+03
9.442857142852311370e+01,1.165213636015084148e+03
9.449999999995165467e+01,3.794406844486294176e+03
9.457142857138018144e+01,7.555339048564175755e+03
9.464285714280872241e+01,3.197246965272702710e+03
9.471428571423726339e+01,7.261130726266121201e+03
9.478571428566579016e+01,9.899090692350528116e+03
9.485714285709433113e+01,5.632896134680138857e+03
9.492857142852285790e+01,3.141074949301284960e+03
9.499999999995139888e+01,3.698779085001092426e+03
9.507142857137992564e+01,5.946231501509943882e+03
9.514285714280846662e+01,5.639797001417522551e+03
9.521428571423700760e+01,7.578820319095468676e+02
9.528571428566553436e+01,1.329017454423594063e+04
9.535714285709407534e+01,4.156911517035381621e+03
9.542857142852260210e+01,1.137543225550012357e+04
9.549999999995114308e+01,4.179167655976027163e+03
9.557142857137966985e+01,1.032449739164305174e+04
9.564285714280821082e+01,3.277123394878751242e+03
9.571428571423675180e+01,8.464409318952948524e+03
9.578571428566527857e+01,1.823481250867065455e+03
9.585714285709381954e+01,7.711937892695668779e+03
9.592857142852234631e+01,5.927910539180124033e+03
9.599999999995088729e+01,6.993664054933447915e+03
9.607142857137941405e+01,3.422621890973109203e+03
9.614285714280795503e+01,6.505409460372823560e+03
9.621428571423649601e+01,5.483332483045543086e+03
9.628571428566502277e+01,7.626679043976782850e+03
9.635714285709356375e+01,1.111357245689586307e+03
9.642857142852209051e+01,1.185935758480463301e+04
9.649999999995063149e+01,2.016480997688063098e+03
9.657142857137915826e+01,2.244125862564213094e+03
9.664285714280769923e+01,1.039942006541917181e+03
9.671428571423624021e+01,7.086381222369048373e+03
9.678571428566476698e+01,2.016122794520822936e+03
9.685714285709330795e+01,1.067266977235249033e+04
9.692857142852183472e+01,7.054348857541263897e+03
9.699999999995037570e+01,1.236832028576879202e+04
9.707142857137890246e+01,4.617836899477779298e+03
9.714285714280744344e+01,6.091032416182135421e+03
9.721428571423598441e+01,3.856201964185279394e+03
9.728571428566451118e+01,5.267818320964772283e+03
9.735714285709305216e+01,3.679373382026814852e+03
9.742857142852157892e+01,6.075633667764765050e+03
9.749999999995011990e+01,3.120268212912978470e+03
9.757142857137864667e+01,4.346261202668466467e+03
9.764285714280718764e+01,5.955590819379545792e+03
9.771428571423572862e+01,6.729536127485458564e+03
9.778571428566425539e+01,2.930137466798021705e+03
9.785714285709279636e+01,5.829521600445592412e+03
9.792857142852132313e+01,2.341568075934192620e+03
9.799999999994986410e+01,1.451406422060418299e+04
9.807142857137839087e+01,1.598370340650387107e+03
9.814285714280693185e+01,4.871527670716492139e+03
9.821428571423547282e+01,8.767471813437933861e+02
9.828571428566399959e+01,2.611620404536980914e+03
9.835714285709254057e+01,8.980784601923072842e+03
9.842857142852106733e+01,3.621077417794667326e+03
9.849999999994960831e+01,6.114300466077886995e+03
9.857142857137813508e+01,5.121187701610425393e+03
9.864285714280667605e+01,1.238008534023722859e+04
9.871428571423521703e+01,4.184537229746964840e+03
9.878571428566374379e+01,7.313535991750174617e+03
9.885714285709228477e+01,5.434407668374147761e+03
9.892857142852081154e+01,8.070815687371137756e+03
9.899999999994935251e+01,4.680124679708464100e+03
9.907142857137787928e+01,5.427797292542986725e+03
9.914285714280642026e+01,4.041511348103166711e+03
9.921428571423496123e+01,5.828918045469097706e+03
9.928571428566348800e+01,2.683275483211979918e+03
9.935714285709202898e+01,9.868123949012928051e+02
9.942857142852055574e+01,2.391891348593351722e+03
9.949999999994909672e+01,6.944316092169034164e+03
9.957142857137762348e+01,5.181008797033979135e+03
9.964285714280616446e+01,7.694392124524834799e+03
9.971428571423470544e+01,5.865900243009076803e+03
9.978571428566323220e+01,7.262661123623483945e+03
9.985714285709177318e+01,3.198369412191961601e+03
9.992857142852029995e+01,3.315695559343774676e+03
